[13/Dec/2025:16:23:59 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:31:08 +0000] - 500 500 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 148] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:33:31 +0000] - 200 200 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 367] [Gzip 1.67] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:33:31 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:33:37 +0000] - 404 404 - GET https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 146] [Gzip 1.09] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:33:42 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:33:43 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:33:44 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:33:45 +0000] - 404 404 - GET https bankofarmenia.net "/comments" [Client 207.5.147.216] [Length 147] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:26 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:26 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:27 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:29 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:31 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:36:33 +0000] - 404 404 - GET https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 146] [Gzip 1.09] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:48 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:48 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:49 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:52 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:57 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:38:57 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:38:58 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:42:38 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:42:38 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:42:39 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:42:39 +0000] - 200 200 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 1426] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:42:42 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:42:44 +0000] - 404 404 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 144] [Gzip 1.08] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:43:00 +0000] - 404 404 - GET https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 146] [Gzip 1.09] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:44:34 +0000] - 200 200 - GET https bankofarmenia.net "/api/auth/register" [Client 207.5.147.216] [Length 462] [Gzip 2.15] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:46:35 +0000] - - 301 - GET http bankofarmenia.net "/" [Client 45.90.61.14] [Length 166] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "-"
[13/Dec/2025:16:46:35 +0000] - 200 200 - GET https bankofarmenia.net "/" [Client 45.90.61.14] [Length 367] [Gzip 1.67] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "-"
[13/Dec/2025:16:48:39 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:48:39 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:48:42 +0000] - 200 200 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 355] [Gzip 1.89] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:48:46 +0000] - 404 404 - GET https bankofarmenia.net "/api/auth/register" [Client 207.5.147.216] [Length 152] [Gzip 1.11] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/login"
[13/Dec/2025:16:50:34 +0000] - 304 304 - GET https bankofarmenia.net "/" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[13/Dec/2025:16:50:34 +0000] - 304 304 - GET https bankofarmenia.net "/styles.css" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:50:36 +0000] - 200 200 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 349] [Gzip 1.87] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/"
[13/Dec/2025:16:50:37 +0000] - 200 200 - GET https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 457] [Gzip 2.13] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/login"
[13/Dec/2025:16:50:39 +0000] - 304 304 - GET https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/register"
[13/Dec/2025:16:51:13 +0000] - 302 302 - POST https bankofarmenia.net "/login" [Client 207.5.147.216] [Length 76] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/login"
[13/Dec/2025:16:51:13 +0000] - 200 200 - GET https bankofarmenia.net "/login?error=Invalid%20username%20or%20password" [Client 207.5.147.216] [Length 349] [Gzip 1.87] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/login"
[13/Dec/2025:16:51:35 +0000] - 304 304 - GET https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 0] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/login?error=Invalid%20username%20or%20password"
[13/Dec/2025:16:51:46 +0000] - 302 302 - POST https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 353] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/register"
[13/Dec/2025:16:51:46 +0000] - 200 200 - GET https bankofarmenia.net "/register?error=Password%20does%20not%20meet%20requirements%3A%20Password%20must%20be%20at%20least%208%20characters%20long%2C%20Password%20must%20contain%20at%20least%20one%20uppercase%20letter%2C%20Password%20must%20contain%20at%20least%20one%20number%2C%20Password%20must%20contain%20at%20least%20one%20special%20character" [Client 207.5.147.216] [Length 457] [Gzip 2.13] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/register"
[13/Dec/2025:16:52:09 +0000] - 302 302 - POST https bankofarmenia.net "/register" [Client 207.5.147.216] [Length 77] [Gzip -] [Sent-to backend-nodejs] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://bankofarmenia.net/register?error=Password%20does%20not%20meet%20requirements%3A%20Password%20must%20be%20at%20least%208%20characters%20long%2C%20Password%20must%20contain%20at%20least%20one%20uppercase%20letter%2C%20Password%20must%20contain%20at%20least%20one%20number%2C%20Password%20must%20contain%20at%20least%20one%20special%20character"
